public_identifier;num_accomplishment_courses;name;number
daniel-molinski;1;;-
daniel-molinski;2;;-
daniel-molinski;3;;-
daniel-molinski;4;;-
daniel-molinski;5;;-
daniel-molinski;6;;-
daniel-molinski;7;;-
daniel-molinski;8;;-
daniel-molinski;9;;-
daniel-molinski;10;;-
clair-mann-b95a6729;1;;-
clair-mann-b95a6729;2;;-
clair-mann-b95a6729;3;;-
clair-mann-b95a6729;4;;-
clair-mann-b95a6729;5;;-
clair-mann-b95a6729;6;;-
clair-mann-b95a6729;7;;-
clair-mann-b95a6729;8;101;-
clair-mann-b95a6729;9;;-
clair-mann-b95a6729;10;;-
clair-mann-b95a6729;11;;-
albert-zhou;1;02-03;4.0
albert-zhou;2;02-04;4.0
albert-zhou;3;02-03;4.0
albert-zhou;4;02-04;3.9
albert-zhou;5;02-03;4.0
albert-zhou;6;02-03;4.0
albert-zhou;7;02-03;4.0
albert-zhou;8;02-03;4.0
albert-zhou;9;02-03;4.0
albert-zhou;10;02-03;3.9
nataliepare;1;;-
dueckadam;1;;ECE 4270
dueckadam;2;;ECE 4260
dueckadam;3;;ECE 4150
dueckadam;4;;ECE 3650
dueckadam;5;;ECE 4300
dueckadam;6;;ECE 4360
dueckadam;7;;ECE 4290
dueckadam;8;;ECE 4370
dueckadam;9;;ECE 3730
dueckadam;10;02;ECE 4830
mirkajosifoski;1;;-
mirkajosifoski;2;;-
mirkajosifoski;3;;-
mirkajosifoski;4;;-
mirkajosifoski;5;;-
mirkajosifoski;6;;-
mirkajosifoski;7;;-
mirkajosifoski;8;;-
mirkajosifoski;9;;-
mirkajosifoski;10;;-
mirkajosifoski;11;;-
mirkajosifoski;12;;-
mirkajosifoski;13;;-
mirkajosifoski;14;;-
mirkajosifoski;15;;-
mirkajosifoski;16;;-
simon-richard-65242a80;1;;-
kenesha-purrier-05454098;1;;-
hydeadam;1;;ROC
hydeadam;2;;SAR-NAV 1
hydeadam;3;;MED-A3
hydeadam;4;;SVOP
hydeadam;5;;SFA - CPR-C
paulinezampolini;1;;-
paulinezampolini;2;;-
paulinezampolini;3;;-
paulinezampolini;4;;-
paulinezampolini;5;;-
oaraujo;1;;-
oaraujo;2;;-
oaraujo;3;;-
oaraujo;4;;-
gregstoeckl;1;;-
gregstoeckl;2;;-
gregstoeckl;3;;-
gregstoeckl;4;;BMC
gregstoeckl;5;;CSC
gregstoeckl;6;;CIPP/C
gregstoeckl;7;;CCO
gregstoeckl;8;;CPH
gregstoeckl;9;;-
gregstoeckl;10;;IFIC
gregstoeckl;11;;PDO
gregstoeckl;12;;PFP
bacnguyencap;1;07-00;-
bacnguyencap;2;07-00-02;-
jinyi-zhang-011;1;;-
monakhouriakl;1;;-
monakhouriakl;2;;-
monakhouriakl;3;;-
sarabdeep-sethi-695481134;1;;-
sarabdeep-sethi-695481134;2;;-
christopher-miranda-79585653;1;;Candidate
jay-retzlaff-6b392385;1;;-
jay-retzlaff-6b392385;2;;-
jay-retzlaff-6b392385;3;;-
jay-retzlaff-6b392385;4;;-
laura-robiou-6b418aa0;1;;-
gurjitsinghg;1;;-
gurjitsinghg;2;;-
gurjitsinghg;3;;-
gurjitsinghg;4;;-
gurjitsinghg;5;;-
gurjitsinghg;6;;-
gurjitsinghg;7;;-
gurjitsinghg;8;;-
brion-robinson-abb74226;1;;-
seetha-ameresekere-7ba12278;1;;-
gabriela-ayala-16101986;1;19;-
gabriela-ayala-16101986;2;;-
gabriela-ayala-16101986;3;;-
gabriela-ayala-16101986;4;;-
gabriela-ayala-16101986;5;;-
gabriela-ayala-16101986;6;;-
gabriela-ayala-16101986;7;;-
gabriela-ayala-16101986;8;;-
gabriela-ayala-16101986;9;;-
gabriela-ayala-16101986;10;;-
gabriela-ayala-16101986;11;;-
gabriela-ayala-16101986;12;;-
gabriela-ayala-16101986;13;;-
ghyslain-gauthier-1277201b;1;;-
pratikadeshara;1;;ENGR2000X
pratikadeshara;2;;-IIT Roorkee
pam-ratcliff-4a565112;1;;-
pam-ratcliff-4a565112;2;;-
pam-ratcliff-4a565112;3;;-
pam-ratcliff-4a565112;4;;-
pam-ratcliff-4a565112;5;;-
ian-serota-32328765;1;;-
susanna-di-pasquale-0b390a11a;1;;-
susanna-di-pasquale-0b390a11a;2;;-
susanna-di-pasquale-0b390a11a;3;00-09-01;-
susanna-di-pasquale-0b390a11a;4;;-
susanna-di-pasquale-0b390a11a;5;01;-
mel-tuanhtran;1;;-
mel-tuanhtran;2;;-
mel-tuanhtran;3;;-
mel-tuanhtran;4;;-
mel-tuanhtran;5;;-
mel-tuanhtran;6;;-
mel-tuanhtran;7;;-
mel-tuanhtran;8;;-
mel-tuanhtran;9;01-02;-
mel-tuanhtran;10;;-
mel-tuanhtran;11;;-
mel-tuanhtran;12;;-
mel-tuanhtran;13;01;-
mel-tuanhtran;14;;-
mel-tuanhtran;15;;-
mel-tuanhtran;16;;-
mel-tuanhtran;17;;-
mel-tuanhtran;18;;-
mel-tuanhtran;19;;-
mina-m-ebrahim-9b91b363;1;;-
mina-m-ebrahim-9b91b363;2;;-
mina-m-ebrahim-9b91b363;3;;-
mina-m-ebrahim-9b91b363;4;;-
mina-m-ebrahim-9b91b363;5;;-
mina-m-ebrahim-9b91b363;6;;-
mina-m-ebrahim-9b91b363;7;;-
mina-m-ebrahim-9b91b363;8;;-
mina-m-ebrahim-9b91b363;9;;-
mina-m-ebrahim-9b91b363;10;;-
bernadette-beech-22103052;1;;-
muhammad-tariq-7b123641;1;;-
muhammad-tariq-7b123641;2;;-
cynthia-varghese-581767165;1;;-
cynthia-varghese-581767165;2;;-
cynthia-varghese-581767165;3;;-
cynthia-varghese-581767165;4;;-
cynthia-varghese-581767165;5;;-
cynthia-varghese-581767165;6;;-
cynthia-varghese-581767165;7;;-
cynthia-varghese-581767165;8;;-
cynthia-varghese-581767165;9;;-
cynthia-varghese-581767165;10;;-
cynthia-varghese-581767165;11;;-
braeden-macdougall;1;;-
braeden-macdougall;2;;-
braeden-macdougall;3;;-
braeden-macdougall;4;;-
braeden-macdougall;5;;-
braeden-macdougall;6;;-
braeden-macdougall;7;;-
braeden-macdougall;8;;-
braeden-macdougall;9;;-
braeden-macdougall;10;;-
braeden-macdougall;11;;-
braeden-macdougall;12;;-
mohammedziaurrahman;1;;CIVE 607
mohammedziaurrahman;2;;CIVE  618
mohammedziaurrahman;3;;CIVE 617
mohammedziaurrahman;4;;CIVE 612
mohammedziaurrahman;5;;MIME 635
mohammedziaurrahman;6;;CIVE 616
mohammedziaurrahman;7;;CIVE 622
mohammedziaurrahman;8;;CIVE 609
mohammedziaurrahman;9;;10CV62
mohammedziaurrahman;10;;10CV82
mohammedziaurrahman;11;;10CV72
mohammedziaurrahman;12;;10CV73
mohammedziaurrahman;13;;10CV35
mohammedziaurrahman;14;;10CV54
mohammedziaurrahman;15;;10CV45
mohammedziaurrahman;16;;10CV53
mohammedziaurrahman;17;;10CV43
mohammedziaurrahman;18;;10CV33
christopher-powell-09770045;1;;-
christopher-powell-09770045;2;;-
christopher-powell-09770045;3;;-
christopher-powell-09770045;4;;-
christopher-powell-09770045;5;;-
christopher-powell-09770045;6;;-
christopher-powell-09770045;7;;-
peter-land-aab609182;1;;8001
peter-land-aab609182;2;;8002
peter-land-aab609182;3;;8004
peter-land-aab609182;4;;8003
max-cunliffe-001;1;;FINA 395
max-cunliffe-001;2;;FINA 470
max-cunliffe-001;3;;FINA 385
max-cunliffe-001;4;;FINA 471
max-cunliffe-001;5;;FINA 411
max-cunliffe-001;6;;FINA 450
max-cunliffe-001;7;;FINA 455
cameronwaite;1;;-
cameronwaite;2;;-
cameronwaite;3;;-
cameronwaite;4;;-
cameronwaite;5;;-
cameronwaite;6;;-
cameronwaite;7;;-
cameronwaite;8;;-
cameronwaite;9;;-
cameronwaite;10;;-
cameronwaite;11;;-
duduzile-kheswa-393a0870;1;;-
cameronvarol;1;;CMNS 223W
cameronvarol;2;;ARCH 100
cameronvarol;3;;CMNS 425
cameronvarol;4;;LING 100
cameronvarol;5;;CMNS 304W
cameronvarol;6;;CMNS 323W
cameronvarol;7;;CMNS 230
cameronvarol;8;;CMNS 321
cameronvarol;9;;CMNS 322
cameronvarol;10;;CMNS 260
cameronvarol;11;;CMNS 362
cameronvarol;12;;FPA 136
cameronvarol;13;;ARCH 131
cameronvarol;14;;CMNS 253W
cameronvarol;15;;SPAN 102
cameronvarol;16;;SPAN 103
cameronvarol;17;;FPA 111
cameronvarol;18;;CMNS 453
cameronvarol;19;;CMNS 221
cameronvarol;20;;PUB 355W
cameronvarol;21;;CMNS 386
cameronvarol;22;;CMNS 262
cameronvarol;23;;CRIM 315
cameronvarol;24;;FPA 167
halakarim;1;;-
halakarim;2;9000;-
halakarim;3;;-
halakarim;4;;-
halakarim;5;;-
paulinevengeroff;1;00-09;FRA 1710
paulinevengeroff;2;00-09;FRA 1720
paulinevengeroff;3;;CLA 1502
paulinevengeroff;4;;DRC 1707
paulinevengeroff;5;;DRC 1705
paulinevengeroff;6;;DRC 1507
paulinevengeroff;7;;DRC 1514
paulinevengeroff;8;;DRC 1714
paulinevengeroff;9;;DRC 1506
paulinevengeroff;10;;DRC 1708
paulinevengeroff;11;;DRC 1706
paulinevengeroff;12;;DRC 1508
paulinevengeroff;13;;SCS 1550
paulinevengeroff;14;;DRC 1503
paulinevengeroff;15;;CRM 1300
paulinevengeroff;16;;PSY 1102
paulinevengeroff;17;00-00;POL 2501
paulinevengeroff;18;00-00;POL 1501
paulinevengeroff;19;;SOC 1101
paulinevengeroff;20;;MUS 1901
paulinevengeroff;21;;FEM 1100
laura-robson-44478738;1;;-
laura-robson-44478738;2;;-
laura-robson-44478738;3;;-
laura-robson-44478738;4;;-
allison-anderson-942573b9;1;01;-
mike-laurin-21116a58;1;;CDEV
mirka-langlois-670425180;1;;-
mirka-langlois-670425180;2;;-
mirka-langlois-670425180;3;;-
mirka-langlois-670425180;4;;-
mirka-langlois-670425180;5;;-
julianna-mar;1;;-
julianna-mar;2;;-
julianna-mar;3;;-
julianna-mar;4;;-
julianna-mar;5;;-
julianna-mar;6;;-
julianna-mar;7;;-
julianna-mar;8;;-
julianna-mar;9;;-
julianna-mar;10;;-
julianna-mar;11;;-
julianna-mar;12;;-
julianna-mar;13;;-
julianna-mar;14;;-
julianna-mar;15;;-
julianna-mar;16;;-
julianna-mar;17;;-
julianna-mar;18;;-
julianna-mar;19;;-
julianna-mar;20;;-
julianna-mar;21;;-
julianna-mar;22;;-
julianna-mar;23;;-
julianna-mar;24;;-
julianna-mar;25;;-
julianna-mar;26;;-
julianna-mar;27;;-
julianna-mar;28;;-
julianna-mar;29;;-
julianna-mar;30;;-
olga-sem-b5b12a105;1;;8 year
janvi-bhavsar;1;;-
rana-el-ali-54b8a1174;1;;The Museum of Modern Art
kristin-cariati-419a8656;1;;MAT133
kristin-cariati-419a8656;2;;ECO100
kristin-cariati-419a8656;3;;RSM219
kristin-cariati-419a8656;4;;RSM100
kristin-cariati-419a8656;5;;RSM222
kristin-cariati-419a8656;6;;RSM251
kristin-cariati-419a8656;7;;ECO204
kristin-cariati-419a8656;8;;RSM270
kristin-cariati-419a8656;9;;RSM260
kristin-cariati-419a8656;10;;RSM250
kristin-cariati-419a8656;11;;ECO220
kristin-cariati-419a8656;12;;RSM392
anastasios-thomas-gellos-4370a639;1;04;GR671087695AG
gurjitsinghberi;1;;-
catherinecmenard;1;;-
catherinecmenard;2;;-
catherinecmenard;3;;-
catherinecmenard;4;;-
catherinecmenard;5;;-
catherinecmenard;6;;-
catherinecmenard;7;;-
catherinecmenard;8;;-
catherinecmenard;9;;-
catherinecmenard;10;;-
catherinecmenard;11;;-
catherinecmenard;12;;-
catherinecmenard;13;;-
catherinecmenard;14;;-
catherinecmenard;15;;-
catherinecmenard;16;;-
catherinecmenard;17;;-
catherinecmenard;18;;-
catherinecmenard;19;;-
catherinecmenard;20;;-
catherinecmenard;21;;-
catherinecmenard;22;;-
catherinecmenard;23;;-
joanne-kirby-32aab24a;1;9001-2015;-
olivier-bernier-aa274019;1;00-09-00-09;-
mayodave;1;;-
mayodave;2;;-
mayodave;3;;AZ500
mayodave;4;;-
mayodave;5;;9922
mayodave;6;;-
mayodave;7;;-
mayodave;8;;-
mayodave;9;;-
allison-b-541141100;1;;-
allison-b-541141100;2;;-
allison-b-541141100;3;;-
allison-b-541141100;4;;-
allison-b-541141100;5;;-
allison-b-541141100;6;;-
allison-b-541141100;7;;-
jether-concha;1;;-
jether-concha;2;02;-
jether-concha;3;;-
jether-concha;4;;-
jether-concha;5;;-
jether-concha;6;09;-
jether-concha;7;;-
obada-alhumsi-22383610b;1;01;Math255
obada-alhumsi-22383610b;2;;Stat251
obada-alhumsi-22383610b;3;;Mine396
obada-alhumsi-22383610b;4;;Mine350
obada-alhumsi-22383610b;5;;Math253
obada-alhumsi-22383610b;6;;Mine406
gurjitksidhu;1;;-
gurjitksidhu;2;;-
sean-saigeon-662b6265;1;;4- 2019
sean-saigeon-662b6265;2;;-
sean-saigeon-662b6265;3;;2019
sean-saigeon-662b6265;4;;3
sean-saigeon-662b6265;5;01;-
sean-saigeon-662b6265;6;02;-
sean-saigeon-662b6265;7;03;-
sean-saigeon-662b6265;8;;5
sean-saigeon-662b6265;9;;1
sean-saigeon-662b6265;10;;2
sean-saigeon-662b6265;11;;2019
sean-saigeon-662b6265;12;101;2019
sean-saigeon-662b6265;13;01;-
sean-saigeon-662b6265;14;02;-
sean-saigeon-662b6265;15;;-
sean-saigeon-662b6265;16;;-
melissa-daniel-a22b0414;1;;-
julie-smithson;1;;-
lynette-wohlgemuth-17a48a64;1;;-
simon-ringuet;1;00-09-00-09-00-09;-
simon-ringuet;2;;-
simon-ringuet;3;;-
simon-ringuet;4;;-
simon-ringuet;5;;-
simon-ringuet;6;;-
simon-ringuet;7;;-
simon-ringuet;8;;-
simon-ringuet;9;;-
simon-ringuet;10;;-
simon-ringuet;11;;-
simon-ringuet;12;;-
janvi-patel-5081b719a;1;;INFC215
janvi-patel-5081b719a;2;;MTER180
farukhsaeed;1;1999-2000;-
farukhsaeed;2;2002;-
farukhsaeed;3;1999;-
farukhsaeed;4;2008;-
farukhsaeed;5;2009;-
farukhsaeed;6;2006;-
farukhsaeed;7;2006;-
farukhsaeed;8;2010;-
farukhsaeed;9;2005;-
farukhsaeed;10;2011;-
farukhsaeed;11;07-2005;-
farukhsaeed;12;00-05-1996;-
farukhsaeed;13;27-31-2008;-
jetbuild;1;;-
jetbuild;2;;-
jetbuild;3;;-
jetbuild;4;;-
jetbuild;5;;-
jetbuild;6;;-
jetbuild;7;;-
jetbuild;8;;-
jetbuild;9;;-
jetbuild;10;;-
jetbuild;11;;-
jetbuild;12;;-
harsh-shah9614;1;01;-
kelly-barrington-96291938;1;;-
kelly-barrington-96291938;2;;-
kelly-barrington-96291938;3;;-
kjellanderson;1;;-
kjellanderson;2;;-
kjellanderson;3;;-
kjellanderson;4;;-
kjellanderson;5;;-
kjellanderson;6;;Uni. of the South Pacific
kjellanderson;7;;Peace Ops. Training Inst.
kjellanderson;8;;Peace Ops Training Inst.
kjellanderson;9;;Peace Ops. Training Inst.
kjellanderson;10;;Uni. of the South Pacific
kjellanderson;11;;Wesleyan University
kjellanderson;12;;Uni. of the South Pacific
ansley-barreto-13622a27;1;01-02;-
ansley-barreto-13622a27;2;2007;-
ansley-barreto-13622a27;3;;-
ansley-barreto-13622a27;4;;-
ansley-barreto-13622a27;5;01-02;-
ansley-barreto-13622a27;6;;-
ansley-barreto-13622a27;7;;-
ansley-barreto-13622a27;8;01-02-03;-
ansley-barreto-13622a27;9;;-
ansley-barreto-13622a27;10;;-
ansley-barreto-13622a27;11;01-02;-
mayoora-n;1;;-
mayoora-n;2;;ACS511
mayoora-n;3;;BCM111
mayoora-n;4;;CLJ501
mayoora-n;5;;DPW511
mayoora-n;6;;EOP511
mayoora-n;7;;DPW311
mayoora-n;8;;ICP111
mayoora-n;9;;DPW111
mayoora-n;10;;ACI311
mayoora-n;11;;IHR511
mayoora-n;12;;OPR111
mayoora-n;13;;SWI511
mayoora-n;14;;SDE311
mayoora-n;15;;TRT311
mayoora-n;16;;SOSC 1340
mayoora-n;17;;AP/ADMS 1010
mayoora-n;18;;AP/COMN 1000
mayoora-n;19;;ECON 1010
mayoora-n;20;;ECON 1000
mayoora-n;21;;2921-112
mayoora-n;22;;202004180002
mayoora-n;23;;AP/ADMS 2200
mayoora-n;24;;11091887
sunchit-batra;1;;CMS2 527
sunchit-batra;2;;CMS2 532
sunchit-batra;3;;CMS2 524
sunchit-batra;4;;CMS2 515
sunchit-batra;5;;CGM2 510
sunchit-batra;6;;CMS2 505
sunchit-batra;7;;CMS2 540
sunchit-batra;8;;CMS2 525
sunchit-batra;9;;-
sunchit-batra;10;;-
sunchit-batra;11;;-
sunchit-batra;12;;-
sunchit-batra;13;;-
sunchit-batra;14;;-
stewartminns;1;;-
stewartminns;2;;-
stewartminns;3;;-
stewartminns;4;;-
ian-sefton-577953185;1;;MATH 300
ian-sefton-577953185;2;01;MATH 100
ian-sefton-577953185;3;02;MATH 101
ian-sefton-577953185;4;03;MATH 200
ian-sefton-577953185;5;04;MATH 204
ian-sefton-577953185;6;01;ECON 310A
ian-sefton-577953185;7;;MATH 301
ian-sefton-577953185;8;;MATH 222
ian-sefton-577953185;9;;ECON 320
ian-sefton-577953185;10;;MATH 362
ian-sefton-577953185;11;01;ECON 381
ian-sefton-577953185;12;;CSC 110
ian-sefton-577953185;13;;MATH 366
ian-sefton-577953185;14;01;ECON 203
ian-sefton-577953185;15;;MATH 342
ian-sefton-577953185;16;;MATH 212
ian-sefton-577953185;17;;MATH 352
ian-sefton-577953185;18;01;STAT 260
ian-sefton-577953185;19;02;STAT 261
ian-sefton-577953185;20;01;ECON 350
ian-sefton-577953185;21;02;ECON 351
ian-sefton-577953185;22;;STAT 350
ian-sefton-577953185;23;;MATH 242
ian-sefton-577953185;24;01;MATH 211
ian-sefton-577953185;25;;ECON 305
ian-sefton-577953185;26;;ECON 382
ian-sefton-577953185;27;;ECON 104
ian-sefton-577953185;28;;ECON 103
ian-sefton-577953185;29;;ECON 225
gregsomers;1;;-
muhammad-taimoor-khan-44039739;1;;-
muhammad-taimoor-khan-44039739;2;;-
muhammad-taimoor-khan-44039739;3;;-
muhammad-taimoor-khan-44039739;4;;-
christopher-pounder-09b46116a;1;;-
christopher-pounder-09b46116a;2;;-
christopher-pounder-09b46116a;3;;-
christopher-pounder-09b46116a;4;;-
christopher-pounder-09b46116a;5;;-
christopher-pounder-09b46116a;6;;-
christopher-pounder-09b46116a;7;;-
christopher-pounder-09b46116a;8;;-
christopher-pounder-09b46116a;9;;-
christopher-pounder-09b46116a;10;;-
christopher-pounder-09b46116a;11;;-
christopher-pounder-09b46116a;12;;-
christopher-pounder-09b46116a;13;;-
christopher-pounder-09b46116a;14;;-
christopher-pounder-09b46116a;15;;-
christopher-pounder-09b46116a;16;;-
christopher-pounder-09b46116a;17;;-
christopher-pounder-09b46116a;18;;-
christopher-pounder-09b46116a;19;;-
christopher-pounder-09b46116a;20;;-
christopher-pounder-09b46116a;21;;-
christopher-pounder-09b46116a;22;;-
heather-bray-a114182;1;;-
sarah-hermsen-full-stack-web;1;;-
sarah-hermsen-full-stack-web;2;;304
sarah-hermsen-full-stack-web;3;;-
lynette-weiler-04b110b7;1;;-
nadia-stoyanov-90b43586;1;;-
jet-services-8a3b932a;1;;-
jet-services-8a3b932a;2;;-
farukuzzaman-mohammad;1;;-
farukuzzaman-mohammad;2;;-
farukuzzaman-mohammad;3;;-
farukuzzaman-mohammad;4;01-02;-
farukuzzaman-mohammad;5;;-
farukuzzaman-mohammad;6;;-
christopher-moland-03ba3131;1;;-
christopher-moland-03ba3131;2;;-
christopher-moland-03ba3131;3;;-
christopher-moland-03ba3131;4;;Checking skills
christopher-moland-03ba3131;5;;Coach level
christopher-moland-03ba3131;6;;Hockey Canada Safety
christopher-moland-03ba3131;7;;-
christopher-moland-03ba3131;8;;-
christopher-moland-03ba3131;9;;-
christopher-moland-03ba3131;10;03;-
christopher-moland-03ba3131;11;2008;-
christopher-moland-03ba3131;12;;-
christopher-moland-03ba3131;13;01-09;-
christopher-moland-03ba3131;14;;HA-2Y-26Y2T4G
nadia-strembicky-6616a0153;1;;-
nadia-strembicky-6616a0153;2;;-
nadia-strembicky-6616a0153;3;;-
nadia-strembicky-6616a0153;4;;-
nadia-strembicky-6616a0153;5;;-
nadia-strembicky-6616a0153;6;;-
nadia-strembicky-6616a0153;7;;-
nadia-strembicky-6616a0153;8;;-
nadia-strembicky-6616a0153;9;;-
nadia-strembicky-6616a0153;10;;-
nadia-strembicky-6616a0153;11;;-
nadia-strembicky-6616a0153;12;;-
nadia-strembicky-6616a0153;13;;-
nadia-strembicky-6616a0153;14;;-
sarabahrami;1;;-
sarabahrami;2;;-
sarabahrami;3;;-
sarabahrami;4;;-
sarabahrami;5;;-
sarabahrami;6;;-
gabriela-aparicio-69536a178;1;;-
gabriela-aparicio-69536a178;2;;-
gabriela-aparicio-69536a178;3;;-
gabriela-aparicio-69536a178;4;;-
gabriela-aparicio-69536a178;5;;-
gabriela-aparicio-69536a178;6;;-
gabriela-aparicio-69536a178;7;;-
gabriela-aparicio-69536a178;8;;-
gabriela-aparicio-69536a178;9;;-
gabriela-aparicio-69536a178;10;;-
gabriela-aparicio-69536a178;11;;-
gabriela-aparicio-69536a178;12;;-
gabriela-aparicio-69536a178;13;;-
gabriela-aparicio-69536a178;14;;-
gabriela-aparicio-69536a178;15;;-
gabriela-aparicio-69536a178;16;;-
gabriela-aparicio-69536a178;17;;-
gabriela-aparicio-69536a178;18;;-
gabriela-aparicio-69536a178;19;;-
gabriela-aparicio-69536a178;20;;-
gabriela-aparicio-69536a178;21;;-
gabriela-aparicio-69536a178;22;;-
nikki-van-boeyen-01145415;1;;-
nikki-van-boeyen-01145415;2;;-
sean-sadler-ottawa;1;;-
sean-sadler-ottawa;2;;-
sean-sadler-ottawa;3;;-
sean-sadler-ottawa;4;;-
sean-sadler-ottawa;5;;-
sean-sadler-ottawa;6;;-
sean-sadler-ottawa;7;;-
sean-sadler-ottawa;8;;-
sean-sadler-ottawa;9;;-
sean-sadler-ottawa;10;;-
obada-alaswad;1;;-
obada-alaswad;2;;-
obada-alaswad;3;;-
obada-alaswad;4;;-
obada-alaswad;5;;-
obada-alaswad;6;;-
obada-alaswad;7;;-
obada-alaswad;8;;-
obada-alaswad;9;;-
obada-alaswad;10;;-
obada-alaswad;11;;-
obada-alaswad;12;;-
obada-alaswad;13;;-
obada-alaswad;14;;-
alisa-lyons-853b518;1;;-
alisa-lyons-853b518;2;;MAC Cosmetics
alisa-lyons-853b518;3;;-
alisa-lyons-853b518;4;;certificate
alisa-lyons-853b518;5;;certificate
alisa-lyons-853b518;6;;certificate
andrew-tria-0995367b;1;;CMIS2240
andrew-tria-0995367b;2;;CMIS3344
andrew-tria-0995367b;3;;ACCT4401
andrew-tria-0995367b;4;;ACCT 3301
andrew-tria-0995367b;5;;ACCT3302
andrew-tria-0995367b;6;;ACCT4402
andrew-tria-0995367b;7;;TAXX 4403
andrew-tria-0995367b;8;;JRSB3340
andrew-tria-0995367b;9;;SMGT2205
andrew-tria-0995367b;10;;JRSB2201
andrew-tria-0995367b;11;;JRSB1101
andrew-tria-0995367b;12;;FNCE3323
andrew-tria-0995367b;13;;SMGT3309
andrew-tria-0995367b;14;;JRSB3321
andrew-tria-0995367b;15;;CMIS3350
andrew-tria-0995367b;16;;ACCT2206
andrew-tria-0995367b;17;;ACCT 2208
andrew-tria-0995367b;18;;ACCT2211
andrew-tria-0995367b;19;;ACCT2212
andrew-tria-0995367b;20;;SMGT4460
andrew-tria-0995367b;21;;ACCT1115
andrew-tria-0995367b;22;;ACCT1117
andrew-tria-0995367b;23;;ACCT3303
andrew-tria-0995367b;24;;JRSB1120
andrew-tria-0995367b;25;;FINN1125
andrew-tria-0995367b;26;;JRSB1150
andrew-tria-0995367b;27;;MRKT1130
andrew-tria-0995367b;28;;LEAD3300
andrew-tria-0995367b;29;;JRSB1112
andrew-tria-0995367b;30;;JRSB2250
andrew-tria-0995367b;31;;JRSB1110
andrew-tria-0995367b;32;;JRSB1135
andrew-tria-0995367b;33;;TAXX2202
andrew-tria-0995367b;34;;TAXX3304
sarabarora;1;;012
sarabarora;2;;003
sarabarora;3;;018
sarabarora;4;;017
sarabarora;5;;014
sarabarora;6;;013
sarabarora;7;;0302
sarabarora;8;;0104
sarabarora;9;;0403
sarabarora;10;;0501
sarabarora;11;;0105
sarabarora;12;;0401
sarabarora;13;;0416
sarabarora;14;;0618
sarabarora;15;;0417
sarabarora;16;;0518
sarabarora;17;;0619
sarabarora;18;;0517
sarabarora;19;;0203
sarabarora;20;;0415
sarabarora;21;;0103
sarabarora;22;;0502
sarabarora;23;;0301
sarabarora;24;;0402
sarabarora;25;;0205
rafal-jackowiak-50404614;1;;-
rafal-jackowiak-50404614;2;610;-
rafal-jackowiak-50404614;3;;-
rafal-jackowiak-50404614;4;;-
rafal-jackowiak-50404614;5;;-
rafal-jackowiak-50404614;6;;-
rafal-jackowiak-50404614;7;;-
laurier-lalande-01683333;1;90-01;-
laurier-lalande-01683333;2;;-
laurier-lalande-01683333;3;;-
stewartmellorab;1;;Lvl 2
mbrpn;1;;-
mbrpn;2;;-
mbrpn;3;;-
kayla-blackwood-42284158;1;;-
kayla-blackwood-42284158;2;;-
kayla-blackwood-42284158;3;;-
kayla-blackwood-42284158;4;;-
kayla-blackwood-42284158;5;;-
kayla-blackwood-42284158;6;;-
kayla-blackwood-42284158;7;;-
kayla-blackwood-42284158;8;01-02;-
nataliesalerno1;1;;-
nataliesalerno1;2;;-
nataliesalerno1;3;;-
nataliesalerno1;4;;-
nataliesalerno1;5;;-
anastasiya-hural;1;00-04-00;-
anastasiya-hural;2;02;-
anastasiya-hural;3;;-
anastasiya-hural;4;;-
anastasiya-hural;5;;-
nathan-wisla;1;;MAT 220
nathan-wisla;2;;CSC 112
nathan-wisla;3;;MAT 250
nathan-wisla;4;;MAT 220
nathan-wisla;5;;MAT 332
nathan-wisla;6;;MAT/CSC 340
nathan-wisla;7;;MOOC
nathan-wisla;8;;-
nathan-wisla;9;;-
albert-zhang;1;;LAW 603
albert-zhang;2;;ECN 815
albert-zhang;3;;ECN 715
albert-zhang;4;;FIN 711
albert-zhang;5;;ECN 620
albert-zhang;6;;IRL 500
albert-zhang;7;;ENG 505
albert-zhang;8;;FIN 601
albert-zhang;9;;ECN 702
albert-zhang;10;;ECN 707
albert-zhang;11;;ECN 502
albert-zhang;12;;ECN 501
albert-zhang;13;;LAW 601
albert-zhang;14;;ECN 606
albert-zhang;15;;ECN 321
albert-zhang;16;;FRE 101
albert-zhang;17;;SPN 101
albert-zhang;18;;FIN 501
albert-zhang;19;;LAW 723
albert-zhang;20;;LAW 724
albert-zhang;21;;HIS 590
albert-zhang;22;;ECN 506
albert-zhang;23;;LAW 525
albert-zhang;24;;ECN 820
albert-zhang;25;;LAWF 3010
albert-zhang;26;;LAWF 3030
albert-zhang;27;;LAWF 3080
albert-zhang;28;;LAWF 3090
albert-zhang;29;;LAWF 3060
albert-zhang;30;;LAWF 3020
albert-zhang;31;;LAWF 3040
albert-zhang;32;;LAWF 3050
albert-zhang;33;;LAWF 3070
olga-shoroh-51244711b;1;;-
cameronteel;1;;-
cameronteel;2;;-
lynettevansteinburg;1;;-
lynettevansteinburg;2;;-
lynettevansteinburg;3;;-
lynettevansteinburg;4;;-
lynettevansteinburg;5;;-
lynettevansteinburg;6;;-
lynettevansteinburg;7;;-
lynettevansteinburg;8;;-
lynettevansteinburg;9;;-
lynettevansteinburg;10;;-
