public_identifier;num_groups;profile_pic_url;name;url
%E4%BB%81-%E4%BA%94%E5%8D%81%E5%B5%90-ab494b154;1;01-5107-02-92-92-00-1631-0047-8520-05-1637-6004-00-07-01-863-06;\u3010\u516c\u5f0f\u3011\u30ea\u30f3\u30af\u30c8\u30a4\u30f3\u6d3b\u7528\u6cd5;https://www.linkedin.com/groups/12304527
%E5%BF%97%E9%9B%84-%E5%94%90-75479323;1;01-04-07-04-200-200-00-1631-3720-5229-07-1637-0496-00-78-05-09-04-05-06-08;Internal Audit Professionals;https://www.linkedin.com/groups/36354
-junetan-;1;01-04-07-06-06-08-92-92-00-1630-9976-2969-01-1637-6472-00-36-00-04-11-02-73-22-07-06-05;e27;https://www.linkedin.com/groups/5088685
-junetan-;2;01-04-07-200-200-00-1631-3663-5626-06-1637-6472-00-03-07-08-06-13-03;SINGAPORE Global;https://www.linkedin.com/groups/87233
-junetan-;3;01-04-07-03-05-92-92-00-1631-0075-7326-00-1637-6472-00-84-28-07-06-05-04;The Family Office Club - #1 Largest Family Office Association | Ultra-Wealthy Wealth Management;https://www.linkedin.com/groups/46192
-junetan-;4;01-04-07-04-17-200-200-00-1631-3719-3277-09-1637-6472-00-044-06-04-08;Accounting & Audit;https://www.linkedin.com/groups/2056958
-junetan-;5;01-04-07-06-92-92-00-1631-0083-8241-02-1637-6472-00-00-01-70-25;Content Marketing Group;https://www.linkedin.com/groups/1943247
-junetan-;6;01-5107-00-06-92-92-00-1630-9963-3182-07-1637-6472-00-05-30-06-01-11-10;SG Young Professionals Network - CPA Australia;https://www.linkedin.com/groups/10448298
-junetan-;7;01-5107-06-02-92-92-00-1631-0069-6928-04-1637-6472-00-08-09-431-03;PwC Singapore Alumni;https://www.linkedin.com/groups/8917296
-junetan-;8;01-5607-09-200-200-00-1631-4368-9220-04-1637-6472-00-02-01-07-01-19-04-00-06-09-06;Japanese Bilingual Group;https://www.linkedin.com/groups/91770
-junetan-;9;01-04-07-03-06-92-92-00-1631-0015-9997-09-1637-6472-00-01-07-02-03-05;Finance Plus: Private Equity, Venture Capital and M&A News;https://www.linkedin.com/groups/39259
-junetan-;10;01-04-07-08-92-92-00-1525-1335-4324-06-1637-6472-00-26-06-07-07-02-04;Finance Club;https://www.linkedin.com/groups/2046019
1dhana;1;01-04-01-75-07-01;IBM - Past and Present Employees;https://www.linkedin.com/groups/104193
1dhana;2;01-04-01-75-07-01;The Project Manager Network - #1 Group for Project Managers;https://www.linkedin.com/groups/37888
1dhana;3;01-5607-04-92-92-00-1631-0115-3779-09-1637-6508-00-01-00-05-48-068;Citi Alumni;https://www.linkedin.com/groups/45056
1dhana;4;01-5607-25-25-200-200-00-1631-4200-9868-00-1637-6508-00-02-03-08-04;Quantum Computing and Quantum Information;https://www.linkedin.com/groups/1416467
1dhana;5;01-5607-04-200-200-00-1631-4362-9997-08-1637-6508-00-00-00-68-06-02-99-07;Economist of the World;https://www.linkedin.com/groups/49031
1dhana;6;01-04-07-00-92-92-00-1631-0038-0814-02-1637-6508-00-06-46-01-03-00;Simon Sinek Followers;https://www.linkedin.com/groups/7499257
1dhana;7;01-5607-00-00-200-200-00-1631-4195-9934-00-1637-6508-00-06-05-07-06-94-07-01-08;IT Governance & Outsourcing;https://www.linkedin.com/groups/3050273
1dhana;8;01-5607-08-06-200-200-00-1631-4196-9856-05-1637-6508-00-09-05-01-44-07;Singapore CIO ( Asia-Pacific );https://www.linkedin.com/groups/3242915
1dhana;9;01-5607-05-07-92-92-00-1631-0007-6293-03-1637-6508-00-08-00;CIO Global Forum;https://www.linkedin.com/groups/12203561
1dhana;10;01-5607-04-200-200-00-1631-4124-7223-08-1637-6508-00-07-00-04;Business Intelligence | Big Data Analytics | Artificial Intelligence | Blockchain | Cloud Computing;https://www.linkedin.com/groups/10311694
1dhana;11;01-04-07-07-200-200-00-1631-3621-6004-01-1637-6508-00-00-08-05-03-03-06;Deloitte Next Generation CIO Academy;https://www.linkedin.com/groups/6715253
1dhana;12;01-04-07-200-200-00-1631-3712-5569-06-1637-6508-00-42-05-04-02;Chief Executives | CEO, COO, CFO, CTO & CXO's (Startups, Investors, Blockchain & Dealflow);https://www.linkedin.com/groups/2153908
1dhana;13;01-04-07-01-200-200-00-1631-3692-0647-05-1637-6508-00-08-09-02-04-02-06;Enterprise Architecture Forum;https://www.linkedin.com/groups/36248
1dhana;14;01-04-07-05-200-200-00-1631-3690-1163-00-1637-6508-00-04-06-08-55-09-00;Risk, Regulation & Reporting;https://www.linkedin.com/groups/1457807
aaron-chen-007b1616;1;01-04-07-04-96-200-200-00-1630-9994-2991-05-1637-4060-00-01-02-03-06-00-08;Big Data and Analytics;https://www.linkedin.com/groups/4332669
aaroncpc;1;01-5107-04-00-200-200-00-1631-3997-7937-09-1637-6832-00-07-03-02-09-09-03;Hwa Chong Alumni;https://www.linkedin.com/groups/2321099
aaroncpc;2;01-04-07-59-02-08-200-200-00-1631-3679-2215-01-1637-6832-00-02-83-03-08-966-00;Nanyang Technological University;https://www.linkedin.com/groups/106104
aaroncpc;3;01-5607-92-92-00-1631-0065-2751-07-1637-6832-00-96-09-07-08-07-07;NBS Alumni Network;https://www.linkedin.com/groups/13917371
aayushsaxena93;1;01-04-01-75-07-01;Freelance Programmers, Web Designers and Copywriters in Israel;https://www.linkedin.com/groups/2373196
aayushsaxena93;2;01-04-07-05-02-200-200-00-1631-3585-7574-08-1637-3448-00-61-06-05-05-01-00-05-49;IIIT Hyderabad Official Group;https://www.linkedin.com/groups/61903
aayushsaxena93;3;01-5607-01-200-200-00-1631-4297-4558-07-1637-3448-00-00-07-04-98-01;Singapore Recruitment Network;https://www.linkedin.com/groups/3694215
%E3%81%B5%E3%81%BF-%E8%8D%89%E7%9A%86-a9b327121;1;01-5107-05-09-200-200-00-1631-4177-9531-03-1638-3384-00-72-01-02-09-05-04;Japan Networking Group;https://www.linkedin.com/groups/73211
%F0%9F%90%B6-hock-lai-liew-%F0%9F%8D%8A%F0%9F%8D%8A-64b757a2;1;01-5607-09-72-200-200-00-1631-3954-1690-08-1637-6472-00-9794-02-07-04-06;CREST Advocate;https://www.linkedin.com/groups/2723
-amitvyas;1;01-04-07-06-01-200-200-00-1631-3610-9027-03-1636-8840-00-01-09-00-04-913;Global Transaction Services;https://www.linkedin.com/groups/153893
1ankurjoshi;1;01-04-07-09-56-200-200-00-1631-3709-1282-03-1637-9388-00-00-07-01-03-04-00;Tie - Pune;https://www.linkedin.com/groups/3206752
1ankurjoshi;2;01-04-07-00-07-92-92-00-1631-0085-7721-04-1637-9388-00-07-00-07-03-03-01-08;Phocuswright;https://www.linkedin.com/groups/2040550
1ankurjoshi;3;01-5607-04-09-01-200-200-00-1631-4182-5331-07-1637-9388-00-02-02-26-06-02-09;IIT Bombay Alumni (Official);https://www.linkedin.com/groups/3269
1ankurjoshi;4;01-5607-01-92-92-00-1631-0092-3229-03-1637-9388-00-09-02-09-06-04-03-01;IIT Bombay Alumni Association : Bengaluru Chapter;https://www.linkedin.com/groups/10472290
1ankurjoshi;5;01-04-01-75-07-01;IIT Alumni [PanIIT USA];https://www.linkedin.com/groups/28006
28120230;1;01-5607-9923-200-200-00-1631-4390-1229-05-1636-5708-00-67-02-00-08-03;Riverbed RCSP;https://www.linkedin.com/groups/1826587
28120230;2;01-04-07-03-200-200-00-1631-3624-4166-09-1636-5708-00-06-231-05-03;CrestJobs -Axapta;https://www.linkedin.com/groups/3998500
28120230;3;01-5607-08-92-92-00-1631-0108-2372-03-1636-5708-00-09-03-01-09-08-03-08-06;Analytics For All - Created by ATI for all aspiring Data Scientists;https://www.linkedin.com/groups/2821801
28120230;4;01-5607-04-200-200-00-1631-4113-1097-03-1636-5708-00-00-02-06-06;AVOCA Ventures;https://www.linkedin.com/groups/6798547
28120230;5;01-04-07-200-200-00-1631-3803-2007-06-1636-5708-00-07-10-08-37-03-00;Australia IT Jobs;https://www.linkedin.com/groups/4380902
aakashkhadke;1;01-5607-03-200-200-00-1631-4108-1537-00-1637-5068-00-06-07;WebApp Pentesting;https://www.linkedin.com/groups/2105025
aakashkhadke;2;01-5607-07-200-200-00-1631-4107-5695-08-1637-5068-00-09-05-04-08-00-08-02-05;Hacking and Penetration Testing;https://www.linkedin.com/groups/8263513
aakashkhadke;3;01-04-01-75-07-01;Information Security/Infosec Jobs at Sony India Software Centre;https://www.linkedin.com/groups/7024739
aakashkhadke;4;01-5607-09-08-200-200-00-1631-4401-3511-05-1637-5068-00-07-00-01-04;Global Cyber Security Group;https://www.linkedin.com/groups/10308597
aakashkhadke;5;01-5607-00-200-200-00-1631-4178-5011-06-1637-5068-00-50-07-03-01-07-03-00-01;Cyber Security Think Tank;https://www.linkedin.com/groups/8232436
aakashkhadke;6;01-04-07-05-00-09-02-200-200-00-1631-3795-9000-03-1637-5068-00-04-02-03-00-13;IT SECURITY EXPERT;https://www.linkedin.com/groups/46315
aakashkhadke;7;01-04-07-01-02-92-92-92-00-1525-1244-3397-07-1637-5068-00-08-02-82-04;Information Security Careers Network (ISCN): CEH/CISSP/CCNA/PCI/Data/Network/Hacking/cloud training;https://www.linkedin.com/groups/1368287
aakashkhadke;8;01-04-07-01-08-08-200-200-00-1631-3612-8357-08-1637-5068-00-02-05-04-05-05-03;Automotive Cyber Security;https://www.linkedin.com/groups/6939586
aakashkhadke;9;01-5607-200-200-00-1631-4115-6856-08-1637-5068-00-04-00-00-03-05-288-07-06;InfoSec Careers (Information Security);https://www.linkedin.com/groups/1364287
aakashkhadke;10;01-5107-00-200-200-00-1631-4395-0494-00-1637-5068-00-05-02-09-01;PCI QSA not the usual FAQ;https://www.linkedin.com/groups/3668539
aakashkhadke;11;01-5607-05-92-92-00-1631-0099-1583-04-1637-5068-00-43-07-09-00-04-07-00;Riot Games Careers;https://www.linkedin.com/groups/3544410
aakashkhadke;12;01-04-07-92-92-00-1525-1244-1930-05-1637-5068-00-07-01-07-00-08-01;Information Security Community;https://www.linkedin.com/groups/38412
aakashkhadke;13;01-04-07-08-92-92-00-1521-1555-6369-01-1637-5068-00-02-09-06-04-06-04-06-26;Call for Papers (CFP) Information Security Conferences and Journals;https://www.linkedin.com/groups/4695755
aakashkhadke;14;01-04-01-75-07-01;Remote Network and Web Application Penetration Testing Jobs;https://www.linkedin.com/groups/2004915
aanchal-gupta-80225111;1;01-5107-07-04-45-92-92-00-1630-9962-1208-05-1637-0784-00-09-02-09-02;McKinsey PEVC, Startup & Tech Alum @ Southeast Asia;https://www.linkedin.com/groups/10494314
aanchal-gupta-80225111;2;01-5107-02-06-08-92-92-00-1631-0011-0710-05-1637-0784-00-05-01-02-03-00;INSEAD Alumni;https://www.linkedin.com/groups/580
aanchal-gupta-80225111;3;01-5607-06-02-92-92-00-1631-0037-1248-02-1637-0784-00-03-05-05-07-04-09;Lifelong Learning Open Webinar Series;https://www.linkedin.com/groups/13886166
aaron-lau-49ba1948;1;01-5607-92-92-00-1636-8931-9451-03-1637-8596-00-02-81-08-51-21-05;FinTech \u25b6\ufe0f Digital Finance \u2022 Banking \u2022 Payments \u2022 Investments \u2022 Lending \u2022 Capital Markets \u2022 Trading;https://www.linkedin.com/groups/3814519
aaron-lau-49ba1948;2;01-04-07-200-200-00-1631-0062-3839-01-1637-8596-00-07-03-62-05-03;Banking Careers;https://www.linkedin.com/groups/1843082
aaron-lau-49ba1948;3;01-5607-07-92-92-00-1631-0113-5033-00-1637-8596-00-02-03-03-08;Influencer Marketing 2021 \u25b6\ufe0f;https://www.linkedin.com/groups/3814940
aaron-wongwr;1;01-04-07-03-05-200-200-00-1631-3668-6550-03-1637-5680-00-07-04-01-26-78-07-01-09;Procurement Jobs & Discussion Board;https://www.linkedin.com/groups/2330018
aaron-wongwr;2;01-5607-04-92-92-00-1537-3064-4223-00-1637-5680-00-02-09-03-08;Social Media Marketing Group by Connect365.io;https://www.linkedin.com/groups/66325
aaron-wongwr;3;01-04-07-02-19-200-200-00-1631-3641-4345-08-1637-5680-00-49-01-07-08;Media & Marketing Professionals Worldwide;https://www.linkedin.com/groups/78629
aaron-wongwr;4;01-04-07-200-200-00-1631-3724-0775-07-1637-5680-00-03-02;The Guanxi Network;https://www.linkedin.com/groups/4221605
aaron-wongwr;5;01-04-07-05-92-92-00-1631-0041-8905-07-1637-5680-00-06-81-40-94-08-08;Wine, Beer, Spirits and Beverage Producers, Importers and Distributors;https://www.linkedin.com/groups/4597809
aaron-wongwr;6;01-5607-67-07-200-200-00-1631-4405-5372-02-1637-5680-00-07-01-08-08-08-08;Procurement Technology and Standards;https://www.linkedin.com/groups/10346711
aaron-wongwr;7;01-04-07-200-200-00-1631-3586-7383-07-1637-5680-00-01-05-08-73-57-08;Wine & Spirits Recruiting Network;https://www.linkedin.com/groups/3821158
aaron-wongwr;8;01-04-07-06-00-01-92-92-00-1521-1540-0645-01-1637-5680-00-08-04-09-08-08;TEDxSingapore;https://www.linkedin.com/groups/1875601
aaron-wongwr;9;01-04-07-07-80-200-200-00-1631-3660-9609-04-1637-5680-00-06-00-01-06-25;Supercomputing for the masses (GPU/Cuda/OpenCL programming);https://www.linkedin.com/groups/3826469
aaron-yang-407b2b81;1;01-5607-06-200-200-00-1631-4186-0441-07-1636-7256-00-06-00-26-01-04;Gary & Pearl International (Singapore) / Career Counselling, SME Consulting & Executive Recruitment;https://www.linkedin.com/groups/2105178
aaron-yang-407b2b81;2;01-5607-07-01-200-200-00-1631-4283-3245-08-1636-7256-00-00-76-00-05-04-34;Business Singapore;https://www.linkedin.com/groups/1772921
aaron-yang-407b2b81;3;01-5607-92-92-00-1631-0095-1645-06-1636-7256-00-70-00-06-02-04;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
aaron-yang-407b2b81;4;01-04-07-200-200-00-1631-3814-6798-09-1636-7256-00-05;International Development Studies;https://www.linkedin.com/groups/158639
aaron-yang-407b2b81;5;01-04-07-09-09-60-92-92-00-1525-1331-3441-07-1636-7256-00-07-05-02-07-01-03;Events, Exhibitions, Conferences and Tour Organisers;https://www.linkedin.com/groups/2421002
aarontsang8;1;01-04-07-92-92-00-1635-3596-6194-02-1637-1576-00-02-06-03-08;UI Designer and UI Developer;https://www.linkedin.com/groups/3242849
aarontsang8;2;01-04-07-02-07-92-92-00-1635-4333-6642-09-1637-1576-00-04-482-01-08-04-03-07;General Assembly Global Alumni;https://www.linkedin.com/groups/4642661
aarontsang8;3;01-5107-07-59-200-200-00-1631-4280-4455-07-1637-1576-00-00-07-05-03-05-00-03;GA LA Alumni;https://www.linkedin.com/groups/8101087
aarontsang8;4;01-04-07-05-92-92-00-1563-9255-6724-09-1637-1576-00-73-02-02-04-03-04;Angular Developers - JavaScript Mastermind for Professional Development by AngularJobs.com;https://www.linkedin.com/groups/4896676
aarontsang8;5;01-5607-01-09-92-92-00-1543-6097-7721-03-1637-1576-00-00-02-03-05-07-01;UCLA Alumni;https://www.linkedin.com/groups/31
aartithapar;1;01-5107-06-92-92-00-1631-0047-8638-08-1636-9380-00-02-04-04-07-01;EmpowerIn;https://www.linkedin.com/groups/10542118
aartithapar;2;01-04-07-05-06-200-200-00-1631-3621-9473-01-1636-9380-00-01-07-03-01-05-48;Experian;https://www.linkedin.com/groups/70568
aartithapar;3;01-04-07-51-92-92-00-1536-7497-6645-05-1636-9380-00-76-00-02-01-153-01-04-04;CIPD Member;https://www.linkedin.com/groups/106184
aartithapar;4;01-04-07-09-00-200-200-00-1631-3671-8491-08-1636-9380-00-00-08-02-04-00-72;People Management;https://www.linkedin.com/groups/4004145
aartithapar;5;01-04-07-01-92-92-00-1525-1226-1353-06-1636-9380-00-86-09-01-08;Human Resources (HR) & Talent Management Executive;https://www.linkedin.com/groups/98001
aartithapar;6;01-5107-68-09-200-200-00-1631-4173-1557-09-1636-9380-00-01-00-07-05-05-01-03-09-01-09;People Management Asia;https://www.linkedin.com/groups/8361999
aartithapar;7;01-5607-00-92-92-00-1630-9970-9664-09-1636-9380-00-21-06-07-07;Linked:HR (#1 Human Resources Group);https://www.linkedin.com/groups/3761
aartithapar;8;01-04-07-08-04-06-92-92-00-1631-0084-4898-07-1636-9380-00-08-03-05-02-08-09-04;Customer Success Singapore;https://www.linkedin.com/groups/10394695
aartithapar;9;01-5607-06-92-92-00-1631-0050-3262-00-1636-9380-00-83-08-66-36-21-05-00;People Success Forum: Building the New World of Work;https://www.linkedin.com/groups/13841513
aartithapar;10;01-5607-92-92-00-1631-0095-1645-06-1636-9380-00-01-04-08-01;Harvard Business Review Discussion Group;https://www.linkedin.com/groups/3044917
aartithapar;11;01-5607-05-92-92-00-1631-0071-8844-09-1636-9380-00-20-00-79-46-08-05;Gartner Communications Network;https://www.linkedin.com/groups/1028787
aartithapar;12;01-04-07-08-07-200-200-00-1631-3733-1464-02-1636-9380-00-03-04-06-03;Organization Development Network, OD Network, ODN;https://www.linkedin.com/groups/103837
aartithapar;13;01-04-07-05-00-92-92-00-1525-1336-6916-02-1636-9380-00-01-05-64-09-08;Change Consulting DIGITAL TRANSFORMATION CHANGE MANAGEMENT STRATEGY INNOVATION DISRUPTION NEW NORMAL;https://www.linkedin.com/groups/96892
