public_identifier;num_articles;title;link;published_date;author;image_url
olga-sem-b5b12a105;1;23-25-2018;https://www.linkedin.com/pulse/mask-making-workshop23-25-feb2018-olga-sem;24-01-2018;By Olga Sem;https://media-exp1.licdn.com/dms/image/C4D12AQHRBcovJMIjKQ/article-inline_image-shrink_400_744/0/1520190883262?e=1632960000&v=beta&t=ielbyC2CAZR57Hoy2B8LG3zKjXjV0dyw6yVuXfu82ys
olga-sem-b5b12a105;2;;https://www.linkedin.com/pulse/project-done-mayan-book-neil-enock-olga-sem;26-01-2016;By Olga Sem;https://media-exp1.licdn.com/dms/image/C4D12AQELdZa4cy1Z7Q/article-cover_image-shrink_180_320/0/1520924267129?e=1632960000&v=beta&t=1MN2U9VWP4jWrdiJ5DmqgP3N9zETbrJY30Nfvg-hBt4
olga-sem-b5b12a105;3;;https://www.linkedin.com/pulse/merry-christmas-olga-sem;26-01-2016;By Olga Sem;https://media-exp1.licdn.com/dms/image/C4D12AQHkeaQpxpXD-g/article-cover_image-shrink_180_320/0/1520166574953?e=1632960000&v=beta&t=P_j5AcvzD8k9BQ_kGM4bHeDJHGSzboDaF4BTDbasv8Y
sarab-hans-16b0a758;1;;https://www.linkedin.com/pulse/wait-full-fat-dairy-back-sarab-hans;29-05-2019;By Sarab Hans;https://media-exp1.licdn.com/dms/image/C5612AQGTvIXkyqwt0A/article-cover_image-shrink_180_320/0/1559127158192?e=1632960000&v=beta&t=pYWaNnL4KIbF420MqULdwA6wV1HewVcWpWW32ItBtTY
sarab-hans-16b0a758;2;;https://www.linkedin.com/pulse/added-dairy-bonus-protein-sarab-hans;20-01-2018;By Sarab Hans;https://media-exp1.licdn.com/dms/image/C5612AQHNNTceSyr9zA/article-cover_image-shrink_180_320/0/1542653874276?e=1632960000&v=beta&t=mHqNtYvF5kRteOmfbdlZAL8Ux6X58qpdufVruPNUwjk
sarab-hans-16b0a758;3;;https://www.linkedin.com/pulse/how-in-store-online-activities-driving-sales-sarab-hans;19-01-2018;By Sarab Hans;https://media-exp1.licdn.com/dms/image/C5612AQFn8rmbY0HU1A/article-cover_image-shrink_180_320/0/1537381836519?e=1632960000&v=beta&t=tH3fFWdSW-mMXA-_2UWOY59hIKAQ-SDcpcHNAmSYScU
stewartmarshall;1;;https://www.linkedin.com/pulse/introducing-my-paperless-office-stewart-marshall;11-01-2017;By Stewart Marshall;https://media-exp1.licdn.com/dms/image/C5612AQFJDW57sEgXTw/article-cover_image-shrink_180_320/0/1520107812726?e=1632960000&v=beta&t=geU78vrPlyAGHbJY63kEAQNxpjOgtX6cwN-aWmndbVw
stewartmarshall;2;;https://www.linkedin.com/pulse/why-i-always-come-back-evernote-stewart-marshall;22-01-2017;By Stewart Marshall;https://media-exp1.licdn.com/dms/image/C5612AQHomxBkEBQuKw/article-cover_image-shrink_600_2000/0/1520127737735?e=1632960000&v=beta&t=TtUsnFUjkwR69jtRXW_i8WRaVa6H0eKUVB2bLXFfXVE
stewartmarshall;3;;https://www.linkedin.com/pulse/why-always-comes-back-omnifocus-stewart-marshall;14-01-2017;By Stewart Marshall;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_1.jpg
chris-psinas-359b022a;1;;https://www.linkedin.com/pulse/gabai-what-twitter-facebook-were-before-companies-took-chris-psinas;08-01-2016;By Chris Psinas;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_17.jpg
chris-psinas-359b022a;2;;https://www.linkedin.com/pulse/soon-censorship-internet-impossible-chris-psinas;30-01-2016;By Chris Psinas;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_2.jpg
chris-psinas-359b022a;3;;https://www.linkedin.com/pulse/rise-manufacturing-marks-fall-globalization-chris-psinas;02-01-2016;By Chris Psinas;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_11.jpg
suncelia;1;;https://www.linkedin.com/pulse/high-quality-mobile-traffic-celia-sun;04-01-2017;By Celia Sun;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_3.jpg
sean-saigeon-662b6265;1;;https://www.linkedin.com/pulse/good-people-doing-great-things-sean-saigeon;24-01-2017;By Sean Saigeon;https://media-exp1.licdn.com/dms/image/C5112AQEYlgMmU1r9GQ/article-cover_image-shrink_180_320/0/1520108177401?e=1633564800&v=beta&t=vsADQOkneX2BdmfXphXP1bA2cE45XP62mT2QrjjUwqE
sean-saigeon-662b6265;2;;https://www.linkedin.com/pulse/dont-miss-out-lifetouch-memory-mission-opportunity-sean-saigeon;30-01-2016;By Sean Saigeon;https://media-exp1.licdn.com/dms/image/C5112AQG4Akvv8zo5lA/article-cover_image-shrink_180_320/0/1520223558937?e=1633564800&v=beta&t=gkc8qBSGH4dBzGZ2FFcy5803Vqz9jd48M404ndpAwE0
sean-saigeon-662b6265;3;;https://www.linkedin.com/pulse/mindshift-show-video-staff-meeting-kick-off-right-find-sean-saigeon;26-01-2016;By Sean Saigeon;https://media-exp1.licdn.com/dms/image/C5112AQHJyMRjspvNJQ/article-cover_image-shrink_180_320/0/1520091103036?e=1633564800&v=beta&t=yJOm6miCIpa1UHVL_2NLRC_jAdaHGNK96c7dkZpco-A
julie-smithson;1;2020;https://www.linkedin.com/pulse/learning-through-exponential-growth-2020-julie-smithson;07-01-2020;By Julie Smithson;https://media-exp1.licdn.com/dms/image/C4E12AQGvxV915y5YoQ/article-cover_image-shrink_180_320/0/1578358012809?e=1633564800&v=beta&t=IE_T4seQjhMFAizkeIPnECg2jicYF6vBPhLNDAyEPhg
julie-smithson;2;;https://www.linkedin.com/pulse/state-xr-startups-market-readiness-build-enterprise-julie-smithson;18-01-2019;By Julie Smithson;https://media-exp1.licdn.com/dms/image/C4E12AQGI7DdFeDlTKw/article-cover_image-shrink_180_320/0/1563468680983?e=1633564800&v=beta&t=dyHEt--Z7aVWcSpcfyokiOWGGsdjrIdZb92CfYjcesI
julie-smithson;3;;https://www.linkedin.com/pulse/changing-way-we-teach-learn-using-vr-ar-education-julie-smithson;07-05-2019;By Julie Smithson;https://media-exp1.licdn.com/dms/image/C4E12AQHLguAbFV1-Qw/article-cover_image-shrink_180_320/0/1557263890322?e=1633564800&v=beta&t=h0pJcjfR9l5mTGVJraw-lVgVHXM7DUESnx7zukyk-Mk
sean-santoro-a63a84109;1;;https://www.linkedin.com/pulse/few-billion-reasons-get-educated-sean-santoro-c-e-t-;08-01-2017;By Sean Santoro;https://media-exp1.licdn.com/dms/image/C5612AQGutb7lJTH3mA/article-cover_image-shrink_600_2000/0/1520079226678?e=1633564800&v=beta&t=b22o82IaJs4NHN9qn24CjCgmIN6QsPso3rYIs8oU5x0
jane-stoltz-b22854a1;1;;https://www.linkedin.com/pulse/sunrise-sunsets-jane-stoltz;31-01-2019;By Jane Stoltz;https://media-exp1.licdn.com/dms/image/C4D12AQGZC8F5YhmI-g/article-inline_image-shrink_400_744/0/1548939937089?e=1632960000&v=beta&t=JJ1paZ-k2KOWK_Q6BpQBS38UtYvRgS8bSORJQEusdCk
mina-kim-67526a31;1;;https://www.linkedin.com/pulse/calling-strong-front-end-focused-javascript-developers-mina-kim;16-01-2017;By Mina Kim;https://media-exp1.licdn.com/dms/image/C5612AQHXFPwu5BEx-w/article-cover_image-shrink_180_320/0/1520091511717?e=1634169600&v=beta&t=_gSh56Iya3qKMHiQGted9OsaTnHKjzPCTNsysH34O8U
mina-kim-67526a31;2;;https://www.linkedin.com/pulse/we-looking-project-manager-software-release-management-mina-kim;08-01-2016;By Mina Kim;https://media-exp1.licdn.com/dms/image/C5612AQEycRY7FAXvEQ/article-inline_image-shrink_1000_1488/0/1520159250849?e=1634169600&v=beta&t=8aQzz1-t-2WM3ErOMRt_ctKHsC8zr3PCaFCresZeEZ4
mina-kim-67526a31;3;;https://www.linkedin.com/pulse/angular-react-developers-our-clients-want-you-mina-kim;24-01-2016;By Mina Kim;https://media-exp1.licdn.com/dms/image/C5612AQFouPDXcUkLlA/article-cover_image-shrink_180_320/0/1520203702312?e=1634169600&v=beta&t=iOulQLeso-wIA53yAA0cm_5KID4m5_2stZ0k-v89q1o
backs-in-action-rehab-and-wellness-centre-ba33aa90;1;;https://www.linkedin.com/pulse/suffering-from-dizziness-physiotherapy-vestibular-can-backs-in;12-01-2018;By Backs in Action Rehab and Wellness Centre;https://media-exp1.licdn.com/dms/image/C5612AQFFltSIZhyfyg/article-inline_image-shrink_400_744/0/1528827693263?e=1633564800&v=beta&t=XHqW7G1DJf94VatTWF6zkfZc6tKsFpu47GmRvrkU2mg
backs-in-action-rehab-and-wellness-centre-ba33aa90;2;;https://www.linkedin.com/pulse/chiropractic-techniques-art-active-release-technique-backs-in;12-01-2018;By Backs in Action Rehab and Wellness Centre;https://media-exp1.licdn.com/dms/image/C5612AQHNZdMYKsph-g/article-inline_image-shrink_1000_1488/0/1528824245564?e=1633564800&v=beta&t=iddJHTAV1Ho7qyK7ZtWmJkC5oR9lu3-tU8MsjQB1gcQ
kevinpurcocks;1;;https://www.linkedin.com/pulse/outlook-hack-multiple-time-zones-kevin-purcocks;18-01-2017;By Kevin Purcocks;https://media-exp1.licdn.com/dms/image/C5112AQFbfHQ5QsjdKg/article-cover_image-shrink_600_2000/0/1520164378820?e=1634169600&v=beta&t=Dz3y5SkJIEdrGdHwF-4TWBfoAR9PRTVFZblWLgZHfvc
kevinpurcocks;2;;https://www.linkedin.com/pulse/outlook-your-project-decision-log-kevin-purcocks;25-01-2017;By Kevin Purcocks;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
kevinpurcocks;3;;https://www.linkedin.com/pulse/po-vs-baare-same-kevin-purcocks;19-05-2017;By Kevin Purcocks;https://media-exp1.licdn.com/dms/image/C5112AQGe5m6ARMw3_w/article-cover_image-shrink_600_2000/0/1520081028554?e=1634169600&v=beta&t=I3yf68tt3ke94tsLE5i4ttKrAWhSOSzWfLJcc-jF3UU
kjellanderson;1;;https://www.linkedin.com/pulse/perpetrating-genocide-criminological-account-now-kjell-anderson;07-01-2017;By Kjell Anderson;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_16.jpg
fcostopoulos;1;;https://www.linkedin.com/pulse/sap-canada-hiring-industry-value-engineering-fotini-costopoulos;12-01-2018;By Fotini Costopoulos;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_15.jpg
pulkit90;1;01-500-02-000;https://www.linkedin.com/pulse/do-you-know-anyone-who-could-use-1500-2000-hours-free-pulkit-agarwal;10-05-2016;By Pulkit Agarwal;https://media-exp1.licdn.com/dms/image/C5612AQHynvLt-L4x7A/article-cover_image-shrink_180_320/0/1520244067748?e=1632355200&v=beta&t=yfaF38JJvqhtS-AURrX_LcEMTELOApgrgvKv8a9dA4I
clair-sedore-6b23b416;1;;https://www.linkedin.com/pulse/bodyguard-clair-sedore;12-01-2017;By Clair Sedore;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
clair-sedore-6b23b416;2;;https://www.linkedin.com/pulse/world-theatrescom-clair-sedore;12-01-2015;By Clair Sedore;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
albert-zhu-90356517;1;;https://www.linkedin.com/pulse/lithium-carbonate-needed-albert-zhu;25-01-2016;By Albert Zhu;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_8.jpg
alexis-vall%%C3%%A9e-b%%C3%%A9lisle-799483121;1;;https://www.linkedin.com/pulse/technologie-issue-de-notre-laboratoire-alexis-vall%%C3%%A9e-b%%C3%%A9lisle;05-01-2019;By Alexis Vall\u00e9e-B\u00e9lisle;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_11.jpg
st%%C3%%A9phanie-c%%C3%%B4t%%C3%%A9-baa33b46;1;00-09-00-09-00-00;https://www.linkedin.com/pulse/local-m%%C3%%A9dico-esth%%C3%%A9tique-%%C3%%A0-louer-terrebonne-st%%C3%%A9phanie-c%%C3%%B4t%%C3%%A9;28-01-2016;By St\u00e9phanie C\u00f4t\u00e9;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
daniel-moak;1;;https://www.linkedin.com/pulse/landlord-tenant-board-common-mistakes-daniel-moak;06-01-2019;By Daniel Moak;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
kevinpledge;1;;https://www.linkedin.com/pulse/website-accessibility-kevin-pledge;01-01-2021;By Kevin Pledge;https://media-exp1.licdn.com/dms/image/C5612AQH_KuldNVZ8KA/article-cover_image-shrink_180_320/0/1614540753673?e=1632960000&v=beta&t=7geY6ymkHWcvSFXuAXZCFeBPP_IUy2OsjFes1VBlXl4
kevinpledge;2;;https://www.linkedin.com/pulse/soa-annual-meeting-toronto-kevin-pledge;06-01-2019;By Kevin Pledge;https://media-exp1.licdn.com/dms/image/C4E12AQEnOnq2fzfhIg/article-cover_image-shrink_180_320/0/1570382256149?e=1632960000&v=beta&t=3JfberJCbxlqTC50p1UxsPxwFxzf24WEiFUw5UdNvOg
kevinpledge;3;;https://www.linkedin.com/pulse/soa-podcasts-kevin-pledge;02-01-2019;By Kevin Pledge;https://media-exp1.licdn.com/dms/image/C4E12AQE8QyJZfxdg3A/article-cover_image-shrink_180_320/0/1549068227760?e=1632960000&v=beta&t=bx6yoekRSBwBNKZ7W3tw-b6t1qhjftX5JoHEiPXBSI8
allan-bloom-3703891b;1;03-07;https://www.linkedin.com/pulse/samsung-launch-3-new-models-canada-june-7-allan-bloom;30-05-2019;By Allan Bloom;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
allan-bloom-3703891b;2;;https://www.linkedin.com/pulse/introducing-arlo-go-lte-connected-camera-allan-bloom;29-01-2018;By Allan Bloom;https://media-exp1.licdn.com/dms/image/C4D12AQEaVyLOis4wGQ/article-cover_image-shrink_423_752/0/1522341405289?e=1632960000&v=beta&t=k5jgHN02dRN6gyNvFd-I8Bvxth7mhHtfT2w5oE9WuLU
cameronwebster;1;;https://www.linkedin.com/pulse/whats-your-strawberry-yogurt-cameron-webster-cfa;16-01-2016;By Cameron Webster, CFA;https://media-exp1.licdn.com/dms/image/C4D12AQHsH2CAPIh0Ww/article-cover_image-shrink_180_320/0/1520085380046?e=1633564800&v=beta&t=5JXICmP1jg_Y_7HCqEjPd4RQBkiOXjhkT7peuM1YZnc
cameronwebster;2;;https://www.linkedin.com/pulse/volatile-unpredictable-entirely-normal-cameron-webster-cfa;22-01-2016;By Cameron Webster, CFA;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
cameronwebster;3;2015;https://www.linkedin.com/pulse/lessons-2015-cameron-webster-cfa;15-01-2016;By Cameron Webster, CFA;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
marco-harrison-mba-16115492;1;00-09-00-09-00-09-00-08;https://www.linkedin.com/pulse/l%%C3%%A9galisation-de-la-marijuana-et-s%%C3%%A9curit%%C3%%A9-routi%%C3%%A8re-marco-harrison-mba;15-01-2016;By Marco Harrison  MBA;https://media-exp1.licdn.com/dms/image/C5612AQF2szxTSsHceA/article-cover_image-shrink_600_2000/0/1520152079709?e=1632960000&v=beta&t=qJFSMUhyUaB70YYscTSXLVCALYbjIdvwVWExow_3few
marco-harrison-mba-16115492;2;;https://www.linkedin.com/pulse/retraite-marco-harrison-mba;09-01-2016;By Marco Harrison  MBA;https://media-exp1.licdn.com/dms/image/C5612AQFZaCFOXkIETQ/article-cover_image-shrink_600_2000/0/1520077766421?e=1632960000&v=beta&t=rTFjsu88FVFJrbLtGslKQscurxCRarwAhqCQdDi5NCY
stewartyvr;1;;https://www.linkedin.com/pulse/blockchain-set-disrupt-retail-marketing-stewart-irvine;25-01-2018;By Stewart Irvine;https://media-exp1.licdn.com/dms/image/C4D12AQFOECkuSbhIkQ/article-cover_image-shrink_180_320/0/1520082118431?e=1633564800&v=beta&t=GxSk2UE3rMHjRfVeKDa5jHMCmmfJdmk3b6MIkfuIcC8
stewartyvr;2;;https://www.linkedin.com/pulse/path-purchase-in-store-shoppers-want-read-online-reviews-irvine;07-01-2017;By Stewart Irvine;https://media-exp1.licdn.com/dms/image/C4D12AQEOUUiffo0NWg/article-cover_image-shrink_180_320/0/1520217665917?e=1633564800&v=beta&t=tBHW1G23uKmV4BGLT6FlO2M15qH-67PPeAw_4iY1s3k
stewartyvr;3;;https://www.linkedin.com/pulse/power-cgr-customer-generated-reviews-stewart-irvine;10-01-2017;By Stewart Irvine;https://media-exp1.licdn.com/dms/image/C4D12AQGOQkb6K_CQcw/article-cover_image-shrink_180_320/0/1520186280925?e=1633564800&v=beta&t=PF2ODvgkQkzwQA3gV5l5AuE-5HWu6TXFdWPnOnh9i6c
heather-boyle-4a8932a4;1;2019;https://www.linkedin.com/pulse/aimeriez-vous-dapprendre-langlais-heather-boyle;03-01-2017;By Heather Boyle;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_7.jpg
heather-boyle-4a8932a4;2;08-12;https://www.linkedin.com/pulse/summer-fun-kids-august-8-12-heather-boyle;04-01-2016;By Heather Boyle;https://media-exp1.licdn.com/dms/image/C5112AQF1jyP3PLYlbw/article-cover_image-shrink_180_320/0/1520076833036?e=1632960000&v=beta&t=QJPxcdvil4JIU59G1aKcZJUjSFdMIsBnmGf2wVBkxDg
heather-boyle-4a8932a4;3;;https://www.linkedin.com/pulse/pas-trop-tard-heather-boyle;26-01-2016;By Heather Boyle;https://media-exp1.licdn.com/dms/image/C5112AQHg66ETN6-fGQ/article-cover_image-shrink_180_320/0/1520126021173?e=1632960000&v=beta&t=Mgibd-2TGTiwrCvK8Y2AJKy1_PkTX7i0F7cyWMKOlEs
karli-purcell-05a5b146;1;;https://www.linkedin.com/pulse/karli-june-karli-june;17-01-2017;By Karli Purcell;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_1.jpg
catherinechevrette;1;;https://www.linkedin.com/pulse/enfin-je-peux-partager-la-nouvelle-catherine-chevrette-cria;27-01-2017;By Catherine Chevrette CRIA;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
catherinechevrette;2;00-00;https://www.linkedin.com/pulse/un-de-nos-clients-est-%%C3%%A0-la-recherche-dun-conseiller-rh-cria;27-01-2017;By Catherine Chevrette CRIA;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_15.jpg
catherinechevrette;3;;https://www.linkedin.com/pulse/il-y-aura-t-il-du-concret-catherine-chevrette-cria;22-01-2017;By Catherine Chevrette CRIA;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_9.jpg
mohammedmraoua;1;;https://www.linkedin.com/pulse/consultant-senior-market-risk-quantitative-advisory-services-mraoua;24-01-2021;By Mohammed Mraoua;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_4.jpg
mohammedmraoua;2;2019-09;https://www.linkedin.com/pulse/new-ey-report-osfis-draft-ifrs-9-guideline-mohammed-mraoua;15-01-2016;By Mohammed Mraoua;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_11.jpg
mario-vizzaccaro-7403152b;1;00-09;https://www.linkedin.com/pulse/r%%C3%%A9ceptionniste-mario-vizzaccaro;21-01-2016;By Mario Vizzaccaro;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_9.jpg
mario-vizzaccaro-7403152b;2;1450;https://www.linkedin.com/pulse/leasing-1450-sqf-chamblyqc-mario-vizzaccaro;28-01-2016;By Mario Vizzaccaro;https://media-exp1.licdn.com/dms/image/C4E12AQF-08skQGJCKA/article-cover_image-shrink_180_320/0/1520056972744?e=1632960000&v=beta&t=MKcH7ri5m-gRPKC2tlvO9-EIaol49XYD2iQ7ZKfs5qg
mario-vizzaccaro-7403152b;3;;https://www.linkedin.com/pulse/make-up-artist-mario-vizzaccaro;08-01-2015;By Mario Vizzaccaro;https://media-exp1.licdn.com/dms/image/C4E12AQF6D2pAwTj9SQ/article-cover_image-shrink_180_320/0/1520060156481?e=1632960000&v=beta&t=v1yArPYDNxvG2MyyWdRoG7uvp9Ba8WGOGMoCvzoHT2k
johanathan;1;02;https://www.linkedin.com/pulse/looking-experienced-raters-l2-writing-johanathan-woodworth;14-01-2017;By Johanathan Woodworth;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_15.jpg
jennakellycoach;1;;https://www.linkedin.com/pulse/understanding-your-stress-part-1-why-way-you-define-important-kelly;12-01-2021;By Jenna Kelly;https://media-exp1.licdn.com/dms/image/C4D12AQESVq91-_AQ-A/article-cover_image-shrink_180_320/0/1613139515063?e=1632960000&v=beta&t=6We7yHOpgMzMZNwPOybhfAYGosOep0pHLUVNHgCJGaE
nataliesalazarbachoolal;1;;https://www.linkedin.com/pulse/too-shall-pass-natalie-salazar-;17-01-2020;By Natalie Salazar-Bachoolal;https://media-exp1.licdn.com/dms/image/C5612AQGUw6aKYlGkQg/article-cover_image-shrink_423_752/0/1608210084378?e=1633564800&v=beta&t=dWgXF60IQT38djIYNMikSojrfXmRqH1QpH8-SJs9SVU
nataliesalazarbachoolal;2;;https://www.linkedin.com/pulse/continuing-a-series-trust-customer-orientation-salazar-b-ed;27-01-2020;By Natalie Salazar-Bachoolal;https://media-exp1.licdn.com/dms/image/C5612AQEA91WQ2srfPw/article-cover_image-shrink_600_2000/0/1603836025997?e=1633564800&v=beta&t=Nc6on3zsht2GS2m7AAUIE74bLl7wKcPHvSl9hZossKU
nataliesalazarbachoolal;3;;https://www.linkedin.com/pulse/series-trust-sales-candour-natalie-salazar-b-ed;02-01-2020;By Natalie Salazar-Bachoolal;https://media-exp1.licdn.com/dms/image/C5612AQHETcVJw4lt-w/article-cover_image-shrink_423_752/0/1601648393684?e=1633564800&v=beta&t=NMbG56O4_-mBaqdBCQG3SKwcBuJBOOr_OJBGSyHP6IQ
olga-sinegub-3a508218;1;01;https://www.linkedin.com/pulse/just-listed-1bedroom-apartment-fountain-house-condo-olga-sinegub;01-01-2018;By Olga Sinegub;https://media-exp1.licdn.com/dms/image/C5612AQEFzD-6Ze6llw/article-inline_image-shrink_400_744/0/1520186197104?e=1632960000&v=beta&t=xOwlLEuDKvZAEi2O9aFhRFLS1tsEwuehmvIogo1jK0c
sylvain-royer-9bb87b1b;1;00-08-00-09;https://www.linkedin.com/pulse/pour-un-service-professionnel-en-urbanismeet-tr%%C3%%A8s-sylvain-royer;31-05-2018;By SYLVAIN ROYER;https://media-exp1.licdn.com/dms/image/C4D12AQEInQ-RruXDEw/article-inline_image-shrink_400_744/0/1527775924733?e=1632960000&v=beta&t=yliGhMvGOiEkvRUgfkMy8Z0qKBRexGW_vD5ArRiN-uo
pratik2;1;;https://www.linkedin.com/pulse/direct-client-requirements-pittsburgh-pa-pratik-kumbhar;12-01-2017;By Pratik Kumbhar;https://media-exp3.licdn.com/dms/image/C5112AQGDLYqPOJSx9A/article-cover_image-shrink_180_320/0/1520223362695?e=1632355200&v=beta&t=siAiPgzroWMz_h2vEuBTrE5gZo05oULqN1uafOuwn38
pratik2;2;;https://www.linkedin.com/pulse/net-developer-pratik-kumbhar;27-01-2017;By Pratik Kumbhar;https://media-exp1.licdn.com/dms/image/C5112AQH46oN6DseVDw/article-cover_image-shrink_180_320/0/1520090206776?e=1632355200&v=beta&t=C2PbCJcRkAkgCZ_hqGp2NjLk3LzAj0G_5rZB4ht25vY
pratik2;3;;https://www.linkedin.com/pulse/job-opportunity-junior-mid-level-senior-net-pratik-kumbhar;19-01-2017;By Pratik Kumbhar;https://media-exp1.licdn.com/dms/image/C5112AQHsRyOgowX4MQ/article-cover_image-shrink_180_320/0/1520172946237?e=1632355200&v=beta&t=sBXcg3j-O5-rzo0ggi0dGtH7v3TYhRM8rdRSoiaN4LQ
ricardo-figueroa-b-comm-rpr-ctmp-ba3a8a13;1;;https://www.linkedin.com/pulse/managers-vs-leaders-ricardo-figueroa-b-comm-rpr;13-01-2016;By Ricardo Figueroa, B.Comm, RPR, CTMP;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_5.jpg
ricardo-figueroa-b-comm-rpr-ctmp-ba3a8a13;2;;https://www.linkedin.com/pulse/whats-true-purpose-recruiter-ricardo-figueroa-b-comm-rpr;31-01-2016;By Ricardo Figueroa, B.Comm, RPR, CTMP;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_14.jpg
ricardo-figueroa-b-comm-rpr-ctmp-ba3a8a13;3;;https://www.linkedin.com/pulse/iiroc-expansion-compliance-operations-ricardo-figueroa-b-comm-rpr;01-01-2015;By Ricardo Figueroa, B.Comm, RPR, CTMP;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_5.jpg
julie-slattery-153bb650;1;2016;https://www.linkedin.com/pulse/putting-pieces-together-snacs-forum-2016-julie-slattery;03-01-2016;By Julie Slattery;https://media-exp1.licdn.com/dms/image/C5612AQHmZUbhAuH5vw/article-cover_image-shrink_180_320/0/1520108383535?e=1633564800&v=beta&t=KBaMRcajeRuEEZvtd37goj_lywYjK34_KOhg0wheCIc
